group	y
1	1.02498360085313
2	1.02498360085313
3	1.02498360085313
4	1.02498360085313
5	1.02498360085313
6	1.02498360085313
7	1.02498360085313
8	1.02498360085313
9	1.02498360085313
10	1.02498360085313
11	1.02498360085313
12	1.02498360085313
13	1.02498360085313
14	1.02498360085313
15	1.02498360085313
16	1.02498360085313
17	1.02498360085313
18	1.02498360085313
19	1.02498360085313
20	1.02498360085313
21	1.02498360085313
22	1.02498360085313
23	1.02498360085313
24	1.02498360085313
25	1.02498360085313
26	1.02498360085313
27	1.02498360085313
28	1.02498360085313
29	1.02498360085313
30	1.02498360085313
31	1.02498360085313
32	1.02498360085313
33	1.02498360085313
34	1.02498360085313
35	1.02498360085313
36	1.02498360085313
37	1.02498360085313
38	1.02498360085313
39	1.02498360085313
40	1.02498360085313
41	1.02498360085313
42	1.02498360085313
43	1.02498360085313
44	1.02498360085313
45	1.02498360085313
46	1.02498360085313
47	1.02498360085313
48	1.02498360085313
49	1.12918216261758
50	1.12918216261758
51	1.19453779968671
52	1.19453779968671
53	1.19453779968671
54	1.19453779968671
55	1.19453779968671
56	1.19643879783642
57	1.15120650895773
58	1.15120650895773
59	1.15120650895773
60	1.15120650895773
61	1.15120650895773
62	1.15120650895773
63	1.15120650895773
64	1.15120650895773
65	1.15120650895773
66	1.15120650895773
67	1.15120650895773
68	1.15120650895773
69	1.15120650895773
70	1.04000137370665
71	0.972027442377116
72	0.972027442377117
73	0.972027442377116
74	0.972027442377116
75	0.972027442377117
76	0.972027442377116
77	0.972027442377116
78	1.16653815794494
79	1.16653815794494
80	1.16653815794494
81	1.16653815794494
82	1.16653815794494
83	1.22171673972858
84	1.22171673972858
85	1.22171673972858
86	1.22171673972858
87	1.22171673972858
88	1.22171673972858
89	1.22171673972858
90	1.22171673972858
91	1.23125083678832
92	1.20839866812316
93	1.20839866812316
94	1.20839866812316
95	1.20839866812316
96	1.20839866812316
97	1.20839866812316
98	1.15706043369987
99	1.15706043369987
100	1.21909842345561
101	1.21909842345561
102	1.25236313269857
103	1.25236313269857
104	1.25236313269857
105	1.25236313269857
106	1.25236313269857
107	1.25236313269857
108	1.28216791182295
109	1.28216791182295
110	1.28216791182295
111	1.28216791182295
112	1.23591944963021
113	1.23591944963022
114	1.23591944963022
115	1.23591944963022
116	1.13230172355657
117	1.20346508236039
118	1.20346508236039
119	1.20346508236039
120	1.01947735122002
121	1.01947735122002
122	1.01947735122002
123	0.956937108011581
124	0.95693710801158
125	0.9212103042522
126	0.917805093056004
127	0.969646432612622
128	0.969646432612622
129	0.969646432612622
130	0.96325825709613
131	0.96325825709613
132	0.96325825709613
133	0.963258257096131
134	0.963258257096131
135	0.803639702375287
136	0.803639702375288
137	0.803639702375287
138	0.803639702375288
139	0.803639702375288
140	0.754548606685506
141	0.754548606685506
142	0.754548606685506
143	0.754548606685506
144	0.754548606685506
145	0.754548606685506
146	0.755894526695839
147	0.755894526695839
148	0.755894526695839
149	0.755894526695839
150	0.755894526695839
151	0.844306084033933
152	0.844306084033933
153	0.859957310020245
154	0.859957310020245
155	0.859957310020245
156	0.859957310020245
157	0.790709376273688
158	0.790709376273688
159	0.790709376273688
160	0.795782941333317
161	0.795782941333317
162	0.795782941333317
163	0.795782941333317
164	0.737062894726801
165	0.737062894726801
166	0.737062894726801
167	0.737062894726801
168	0.737062894726801
169	0.737062894726801
170	0.737062894726801
171	0.737062894726801
172	0.737062894726801
173	0.737062894726801
174	0.737062894726801
175	0.737062894726801
176	0.737062894726801
177	0.737062894726801
178	0.737062894726801
179	0.737062894726801
180	0.737062894726801
181	0.737062894726801
182	0.737062894726801
183	0.737062894726801
184	0.737062894726801
185	0.737062894726801
186	0.737062894726801
187	0.737062894726801
188	0.737062894726801
189	0.737062894726801
190	0.737062894726801
191	0.737062894726801
192	0.737062894726801
193	0.737062894726801
194	0.737062894726801
195	0.737062894726801
196	0.737062894726801
197	0.737062894726801
198	0.737062894726801
199	0.737062894726801
200	0.737062894726801
201	-0.741413655821513
202	-0.741413655821513
203	-0.741413655821513
204	-0.741413655821513
205	-0.741413655821513
